id,seller_id,name,description,price,image,stock,category_id,created_at
412,17,RedSea Handcrafted Necklace,Engineered for high performance. Customers love the premium feel and long-lasting build.,101.01,/uploads/synthetic_prod_412.jpg,940,4,2025-03-24 11:46:32
413,18,SanaaStyle Modern Air Fryer,A must-have for your collection. Designed for durability and excellence.,28.05,/uploads/synthetic_prod_413.jpg,68,6,2024-08-04 11:46:32
414,13,SanaaStyle Handcrafted Soap,Experience the ultimate quality with this highly rated item. Perfect for daily use and crafted with care.,92.22,/uploads/synthetic_prod_414.jpg,177,7,2024-10-22 11:46:32
415,13,AdenGoods Classic Almonds,A must-have for your collection. Designed for durability and excellence.,196.66,/uploads/synthetic_prod_415.jpg,395,8,2025-03-13 11:46:32
416,15,GoldenHorn Ultra Tablet,A must-have for your collection. Designed for durability and excellence.,1378.41,/uploads/synthetic_prod_416.jpg,196,2,2024-04-20 11:46:32
417,23,RedSea Handcrafted Laptop,Discover the rich heritage and modern utility blended perfectly in this product.,1039.8,/uploads/synthetic_prod_417.jpg,565,2,2026-01-08 11:46:32
418,23,Saba Organic Action Figure,A must-have for your collection. Designed for durability and excellence.,81.88,/uploads/synthetic_prod_418.jpg,202,5,2024-04-26 11:46:32
419,2,DesertOasis Luxury Tablet,Experience the ultimate quality with this highly rated item. Perfect for daily use and crafted with care.,655.45,/uploads/synthetic_prod_419.jpg,144,2,2024-11-18 11:46:32
420,17,SanaaStyle Organic Woven Basket,Discover the rich heritage and modern utility blended perfectly in this product.,25.81,/uploads/synthetic_prod_420.jpg,577,9,2026-03-30 11:46:32
421,9,Moka Advanced Action Figure,A must-have for your collection. Designed for durability and excellence.,106.04,/uploads/synthetic_prod_421.jpg,575,5,2025-06-21 11:46:32
422,8,Moka Premium Puzzle,A must-have for your collection. Designed for durability and excellence.,84.46,/uploads/synthetic_prod_422.jpg,953,5,2025-05-15 11:46:32
423,25,DesertOasis Advanced Bed Sheets,Discover the rich heritage and modern utility blended perfectly in this product.,93.44,/uploads/synthetic_prod_423.jpg,988,6,2026-03-19 11:46:32
424,17,Moka Premium Wallet,Engineered for high performance. Customers love the premium feel and long-lasting build.,24.54,/uploads/synthetic_prod_424.jpg,407,3,2024-07-16 11:46:32
425,24,YemenTech Organic Heels,Discover the rich heritage and modern utility blended perfectly in this product.,26.08,/uploads/synthetic_prod_425.jpg,770,4,2025-10-27 11:46:32
426,5,YemenTech Premium Smartwatch,Engineered for high performance. Customers love the premium feel and long-lasting build.,712.99,/uploads/synthetic_prod_426.jpg,535,2,2024-10-25 11:46:32
427,4,Saba Organic Tablet,Locally sourced and carefully packaged. Brings authentic style and function right to your door.,1096.12,/uploads/synthetic_prod_427.jpg,263,2,2024-08-13 11:46:32
428,25,RedSea Ultra Shirt,Locally sourced and carefully packaged. Brings authentic style and function right to your door.,38.67,/uploads/synthetic_prod_428.jpg,705,3,2024-11-24 11:46:32
429,23,Balkis Advanced Jambiya,Locally sourced and carefully packaged. Brings authentic style and function right to your door.,64.63,/uploads/synthetic_prod_429.jpg,317,9,2026-04-10 11:46:32
430,25,YemenTech Advanced Silver Amulet,Locally sourced and carefully packaged. Brings authentic style and function right to your door.,115.33,/uploads/synthetic_prod_430.jpg,691,9,2025-06-18 11:46:32
431,8,Hadramout Premium Lotion,Locally sourced and carefully packaged. Brings authentic style and function right to your door.,12.42,/uploads/synthetic_prod_431.jpg,444,7,2025-10-06 11:46:32
432,9,SanaaStyle Ultra Wallet,Discover the rich heritage and modern utility blended perfectly in this product.,14.45,/uploads/synthetic_prod_432.jpg,574,3,2025-11-13 11:46:32
433,22,RedSea Authentic Saffron,Experience the ultimate quality with this highly rated item. Perfect for daily use and crafted with care.,124.87,/uploads/synthetic_prod_433.jpg,655,8,2025-01-16 11:46:32
434,10,Hadramout Organic Lotion,Experience the ultimate quality with this highly rated item. Perfect for daily use and crafted with care.,50.36,/uploads/synthetic_prod_434.jpg,935,7,2026-01-21 11:46:32
435,21,AdenGoods Handcrafted Cushion,Experience the ultimate quality with this highly rated item. Perfect for daily use and crafted with care.,140.86,/uploads/synthetic_prod_435.jpg,270,6,2025-02-19 11:46:32
436,15,RedSea Organic Air Fryer,Locally sourced and carefully packaged. Brings authentic style and function right to your door.,141.78,/uploads/synthetic_prod_436.jpg,895,6,2026-04-02 11:46:32
437,12,GoldenHorn Handcrafted Lip Balm,A must-have for your collection. Designed for durability and excellence.,137.43,/uploads/synthetic_prod_437.jpg,780,7,2025-12-16 11:46:32
438,9,SanaaStyle Organic Saffron,Experience the ultimate quality with this highly rated item. Perfect for daily use and crafted with care.,244.88,/uploads/synthetic_prod_438.jpg,124,8,2025-01-02 11:46:32
439,2,AdenGoods Advanced Building Blocks,Discover the rich heritage and modern utility blended perfectly in this product.,124.13,/uploads/synthetic_prod_439.jpg,548,5,2024-08-02 11:46:32
440,19,AdenGoods Premium Headphones,Experience the ultimate quality with this highly rated item. Perfect for daily use and crafted with care.,534.19,/uploads/synthetic_prod_440.jpg,959,2,2024-07-07 11:46:32
441,21,Saba Modern Dress,Experience the ultimate quality with this highly rated item. Perfect for daily use and crafted with care.,112.49,/uploads/synthetic_prod_441.jpg,286,4,2024-08-17 11:46:32
442,19,AdenGoods Handcrafted Heels,Engineered for high performance. Customers love the premium feel and long-lasting build.,28.78,/uploads/synthetic_prod_442.jpg,763,4,2024-11-25 11:46:32
443,19,Hadramout Essential Cushion,Locally sourced and carefully packaged. Brings authentic style and function right to your door.,139.98,/uploads/synthetic_prod_443.jpg,723,6,2024-06-05 11:46:32
444,18,Hadramout Classic Wooden Box,Discover the rich heritage and modern utility blended perfectly in this product.,132.08,/uploads/synthetic_prod_444.jpg,27,9,2025-07-30 11:46:32
445,19,GoldenHorn Advanced Cardamom,Experience the ultimate quality with this highly rated item. Perfect for daily use and crafted with care.,24.48,/uploads/synthetic_prod_445.jpg,271,8,2025-05-04 11:46:32
446,2,Balkis Handcrafted Mug,Locally sourced and carefully packaged. Brings authentic style and function right to your door.,140.92,/uploads/synthetic_prod_446.jpg,460,6,2025-01-28 11:46:32
447,2,Hadramout Classic Heels,Discover the rich heritage and modern utility blended perfectly in this product.,46.92,/uploads/synthetic_prod_447.jpg,781,4,2025-03-24 11:46:32
448,18,AdenGoods Premium Dress,Engineered for high performance. Customers love the premium feel and long-lasting build.,82.05,/uploads/synthetic_prod_448.jpg,26,4,2025-09-02 11:46:32
449,11,GoldenHorn Authentic Perfume,Experience the ultimate quality with this highly rated item. Perfect for daily use and crafted with care.,106.96,/uploads/synthetic_prod_449.jpg,935,4,2025-03-20 11:46:32
450,18,GoldenHorn Premium Scarf,Experience the ultimate quality with this highly rated item. Perfect for daily use and crafted with care.,52.79,/uploads/synthetic_prod_450.jpg,353,4,2024-11-22 11:46:32
451,9,GoldenHorn Modern Handwoven Tapestry,Experience the ultimate quality with this highly rated item. Perfect for daily use and crafted with care.,33.56,/uploads/synthetic_prod_451.jpg,638,9,2025-01-25 11:46:32
452,17,GoldenHorn Premium Vase,Experience the ultimate quality with this highly rated item. Perfect for daily use and crafted with care.,41.19,/uploads/synthetic_prod_452.jpg,579,6,2024-10-06 11:46:32
453,23,Balkis Modern Mug,Experience the ultimate quality with this highly rated item. Perfect for daily use and crafted with care.,39.58,/uploads/synthetic_prod_453.jpg,804,6,2025-03-23 11:46:32
454,3,Saba Classic Earrings,A must-have for your collection. Designed for durability and excellence.,119.48,/uploads/synthetic_prod_454.jpg,224,4,2024-08-16 11:46:32
455,13,DesertOasis Advanced Shirt,A must-have for your collection. Designed for durability and excellence.,11.17,/uploads/synthetic_prod_455.jpg,667,3,2025-06-10 11:46:32
456,4,Moka Handcrafted Vase,Engineered for high performance. Customers love the premium feel and long-lasting build.,80.71,/uploads/synthetic_prod_456.jpg,441,6,2024-10-01 11:46:32
457,3,DesertOasis Essential Argan Oil,Engineered for high performance. Customers love the premium feel and long-lasting build.,17.13,/uploads/synthetic_prod_457.jpg,736,7,2025-06-02 11:46:32
458,25,DesertOasis Premium Puzzle,Experience the ultimate quality with this highly rated item. Perfect for daily use and crafted with care.,119.43,/uploads/synthetic_prod_458.jpg,734,5,2025-07-03 11:46:32
459,23,Hadramout Premium Stuffed Animal,A must-have for your collection. Designed for durability and excellence.,56.55,/uploads/synthetic_prod_459.jpg,433,5,2024-04-25 11:46:32
460,1,YemenTech Handcrafted Watch,Discover the rich heritage and modern utility blended perfectly in this product.,43.03,/uploads/synthetic_prod_460.jpg,537,3,2025-06-16 11:46:32
461,12,DesertOasis Luxury Mocha Coffee,Experience the ultimate quality with this highly rated item. Perfect for daily use and crafted with care.,151.33,/uploads/synthetic_prod_461.jpg,162,8,2025-10-06 11:46:32
462,4,YemenTech Advanced Mocha Coffee,Engineered for high performance. Customers love the premium feel and long-lasting build.,108.31,/uploads/synthetic_prod_462.jpg,106,8,2024-09-16 11:46:32
463,1,Saba Modern Silver Amulet,Engineered for high performance. Customers love the premium feel and long-lasting build.,56.88,/uploads/synthetic_prod_463.jpg,56,9,2024-08-14 11:46:32
464,9,Hadramout Modern Smartwatch,Engineered for high performance. Customers love the premium feel and long-lasting build.,528.39,/uploads/synthetic_prod_464.jpg,86,2,2025-11-23 11:46:32
465,11,AdenGoods Classic Soap,Discover the rich heritage and modern utility blended perfectly in this product.,103.96,/uploads/synthetic_prod_465.jpg,683,7,2025-02-21 11:46:32
466,25,SanaaStyle Advanced Silver Amulet,Discover the rich heritage and modern utility blended perfectly in this product.,135.54,/uploads/synthetic_prod_466.jpg,271,9,2026-02-03 11:46:32
467,3,SanaaStyle Classic Lantern,Locally sourced and carefully packaged. Brings authentic style and function right to your door.,79.54,/uploads/synthetic_prod_467.jpg,128,6,2025-05-30 11:46:32
468,25,Balkis Organic Oud Perfume,Engineered for high performance. Customers love the premium feel and long-lasting build.,133.87,/uploads/synthetic_prod_468.jpg,511,7,2024-08-27 11:46:32
469,19,GoldenHorn Luxury Ring,Locally sourced and carefully packaged. Brings authentic style and function right to your door.,78.64,/uploads/synthetic_prod_469.jpg,84,3,2025-11-04 11:46:32
470,6,Balkis Modern Toy Car,Engineered for high performance. Customers love the premium feel and long-lasting build.,99.8,/uploads/synthetic_prod_470.jpg,564,5,2025-03-01 11:46:32
471,25,Moka Advanced Building Blocks,Discover the rich heritage and modern utility blended perfectly in this product.,106.49,/uploads/synthetic_prod_471.jpg,502,5,2025-01-08 11:46:32
472,16,Balkis Essential Dress,Locally sourced and carefully packaged. Brings authentic style and function right to your door.,148.55,/uploads/synthetic_prod_472.jpg,32,4,2025-08-02 11:46:32
473,20,Hadramout Essential Argan Oil,Experience the ultimate quality with this highly rated item. Perfect for daily use and crafted with care.,25.88,/uploads/synthetic_prod_473.jpg,50,7,2026-04-09 11:46:32
474,2,GoldenHorn Ultra Building Blocks,Engineered for high performance. Customers love the premium feel and long-lasting build.,31.89,/uploads/synthetic_prod_474.jpg,360,5,2025-04-12 11:46:32
475,14,Balkis Authentic Shawl,Engineered for high performance. Customers love the premium feel and long-lasting build.,87.8,/uploads/synthetic_prod_475.jpg,560,4,2024-11-21 11:46:32
476,4,AdenGoods Premium Tablet,Engineered for high performance. Customers love the premium feel and long-lasting build.,1313.39,/uploads/synthetic_prod_476.jpg,149,2,2024-09-01 11:46:32
477,13,Hadramout Organic Belt,A must-have for your collection. Designed for durability and excellence.,83.39,/uploads/synthetic_prod_477.jpg,116,3,2026-01-26 11:46:32
478,4,GoldenHorn Modern Tablet,Locally sourced and carefully packaged. Brings authentic style and function right to your door.,215.32,/uploads/synthetic_prod_478.jpg,978,2,2025-10-20 11:46:32
479,3,Hadramout Essential Dress,Discover the rich heritage and modern utility blended perfectly in this product.,13.73,/uploads/synthetic_prod_479.jpg,946,4,2025-09-14 11:46:32
480,19,Hadramout Organic Shawl,Engineered for high performance. Customers love the premium feel and long-lasting build.,55.03,/uploads/synthetic_prod_480.jpg,204,4,2024-12-11 11:46:32
481,5,YemenTech Luxury Incense Burner,Locally sourced and carefully packaged. Brings authentic style and function right to your door.,237.04,/uploads/synthetic_prod_481.jpg,711,9,2025-08-03 11:46:32
482,1,Balkis Premium Cushion,Discover the rich heritage and modern utility blended perfectly in this product.,5.55,/uploads/synthetic_prod_482.jpg,785,6,2024-09-01 11:46:32
483,7,SanaaStyle Authentic Air Fryer,Discover the rich heritage and modern utility blended perfectly in this product.,7.14,/uploads/synthetic_prod_483.jpg,362,6,2025-01-24 11:46:32
484,17,Hadramout Essential Laptop,Discover the rich heritage and modern utility blended perfectly in this product.,1260.14,/uploads/synthetic_prod_484.jpg,923,2,2024-12-16 11:46:32
485,19,YemenTech Ultra Almonds,Discover the rich heritage and modern utility blended perfectly in this product.,78.72,/uploads/synthetic_prod_485.jpg,911,8,2025-10-17 11:46:32
486,19,GoldenHorn Advanced Incense Burner,Locally sourced and carefully packaged. Brings authentic style and function right to your door.,174.6,/uploads/synthetic_prod_486.jpg,335,9,2024-11-12 11:46:32
487,13,RedSea Handcrafted Pottery,Discover the rich heritage and modern utility blended perfectly in this product.,201.56,/uploads/synthetic_prod_487.jpg,967,9,2025-02-15 11:46:32
488,4,SanaaStyle Essential Belt,Experience the ultimate quality with this highly rated item. Perfect for daily use and crafted with care.,85.37,/uploads/synthetic_prod_488.jpg,771,3,2025-10-10 11:46:32
489,18,AdenGoods Organic Ring,Experience the ultimate quality with this highly rated item. Perfect for daily use and crafted with care.,7.08,/uploads/synthetic_prod_489.jpg,345,3,2024-06-29 11:46:32
490,23,DesertOasis Advanced Air Fryer,Discover the rich heritage and modern utility blended perfectly in this product.,31.76,/uploads/synthetic_prod_490.jpg,845,6,2025-11-04 11:46:32
